DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Country,Longitude,Latitude,LocQual,Source,Comments
7485,P-2738,,,4170,220,,charcoal,,16201,Ra's al-Hamra 3,,settlement,OM,58.481193,23.631722,A,BÃ¶hner and Schyle 2006; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7182,
7486,P-2739,,,5140,200,,charcoal,,16202,Ra's al-Hamra 4,,settlement,OM,58.482258,23.63015,A,CalPal,
7487,P-2740,,,4320,200,,charcoal,,16202,Ra's al-Hamra 4,,settlement,OM,58.482258,23.63015,A,BÃ¶hner and Schyle 2006; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7184,
7488,P-2741,,,4030,50,,charcoal,,16202,Ra's al-Hamra 4,,settlement,OM,58.482258,23.63015,A,BÃ¶hner and Schyle 2006; CalPal; Hinz et al. 2012: http://radon-b.ufg.uni-kiel.de/samples/7183,
9707,SacA-32918,,,5475,30,,bone (apatite),Homo sapiens,15791,Ra's al-Hamra 6,Grave 1,settlement,OM,58.481925,23.623402,A,Zazzo et al. 2016,
9708,SacA-32919,,,5600,30,,bone (apatite),Homo sapiens,15791,Ra's al-Hamra 6,Grave 2,settlement,OM,58.481925,23.623402,A,Zazzo et al. 2016,
9709,SacA-32920,,,5520,30,,bone (apatite),Homo sapiens,15791,Ra's al-Hamra 6,Grave 3,settlement,OM,58.481925,23.623402,A,Zazzo et al. 2016,
JM128,Kn 3499,,,2770,160,,charcoal,,JMSID8,Lizq,,settlement,OM,58.182986,22.697917,A,"Magee, 1996",
JM239,NUTA2‐27847,,,5620,35,,charcoal,,JMSID36,Mugharat al‐Kahf,Layer Ib,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM240,NUTA2‐27838,,,4340,40,,charcoal,,JMSID36,Mugharat al‐Kahf,Layer Ib,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM241,NUTA2‐27839,,,4265,35,,charcoal,,JMSID36,Mugharat al‐Kahf,Layer Ib,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM242,NUTA2‐27840,,,4200,30,,charcoal,,JMSID36,Mugharat al‐Kahf,Layer Ib,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM243,NUTA2‐27841,,,4155,30,,charcoal,,JMSID36,Mugharat al‐Kahf,Layer Ib,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM244,NUTA2‐27842,,,4245,35,,charcoal,,JMSID36,Mugharat al‐Kahf,Layer Ib,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM245,NUTA2‐27843,,,4055,30,,charcoal,,JMSID36,Mugharat al‐Kahf,Layer Ib,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM246,NUTA2‐27848,,,4085,30,,charcoal,,JMSID36,Mugharat al‐Kahf,Layer Ib,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM247,NUTA2‐27827,,,3415,35,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM248,NUTA2‐27828,,,3310,35,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM249,NUTA2‐27829,,,3335,35,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM250,NUTA2‐27830,,,3295,35,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM251,NUTA2‐27831,,,3345,35,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM252,NUTA2‐27832,,,3290,35,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM253,NUTA2‐27833,,,3335,35,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM254,NUTA2‐27834,,,3430,35,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM255,NUTA2‐27835,,,3362,30,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM256,NUTA2‐27836,,,3580,30,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM257,NUTA2‐27837,,,3560,30,,seed (charred),Phoenix dactylifera,JMSID36,Mugharat al‐Kahf,Lower part of Layer Ia collected from sieving,cave,OM,57.46906784,23.05349428,C,"Miki et al., 2022",
JM295,Bln-3689,,,3450,70,,charcoal,,JMSID39,Ras Al Jinz RJ-1,,settlement,OM,59.83174689,22.42040148,B,"Monchablon et al., 2003, p. 31",
JM303,KN-3499,,,2770,160,,bone,,JMSID8,Lizq,,settlement,OM,58.182986,22.697917,A,"Al-Jahwari, 2008, p. 624",
JM314,Hd-18743,,,2804,53,,,,JMSID41,Raki 2,,,OM,56.5099537,23.59461584,C,"Magee, 2003, p. 5",
JM315,Hd-18790,,,2764,32,,,,JMSID41,Raki 2,,,OM,56.5099537,23.59461584,C,"Magee, 2003, p. 5",
JM316,Hd-18789,,,2864,34,,,,JMSID41,Raki 2,,,OM,56.5099537,23.59461584,C,"Magee, 2003, p. 5",
JM317,Hd-18742,,,2787,35,,,,JMSID41,Raki 2,,,OM,56.5099537,23.59461584,C,"Magee, 2003, p. 5",
JM318,Hd-18765,,,2807,39,,,,JMSID41,Raki 2,,,OM,56.5099537,23.59461584,C,"Magee, 2003, p. 5",
JM342,GX-31771,,,2940,70,,,,JMSID44,Husn Salut,"US23, Building I Construction",settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 43, 374",
JM344,GX-31547,,,3110,60,,,,JMSID44,Husn Salut,US6,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 96, 374",
JM345,GX-31550,,,3130,80,,,,JMSID44,Husn Salut,US20,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 96, 374",
JM346,14Fi0901,14Fi0905,,3020,40,,,,JMSID44,Husn Salut,US274,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 96, 374",
JM347,14Fi0899,14Fi0906,,3058,42,,,,JMSID44,Husn Salut,US275,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 96, 374",
JM348,GX-33107,,,3040,90,,,,JMSID44,Husn Salut,US337,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 96, 374",
JM349,14Fi2228,14Fi2233,,3295,45,,,,JMSID44,Husn Salut,US468,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 96, 374",
JM350,14Fi1526,14Fi1531,,3025,35,,,,JMSID44,Husn Salut,US473,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 98, 374",
JM351,14Fi2229,14Fi2232,,2930,45,,,,JMSID44,Husn Salut,US561,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 98, 374",
JM352,14Fi0904,14Fi0908,,2935,40,,,,JMSID44,Husn Salut,US289,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 98, 374",
JM353,GX-31773,,,2900,50,,,,JMSID44,Husn Salut,US16,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 98, 374",
JM354,GX-33106,,,2870,130,,,,JMSID44,Husn Salut,US318,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 98, 374",
JM355,GX-33108,,,2940,100,,,,JMSID44,Husn Salut,US367,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 98, 374",
JM356,14Fi0919,14Fi0923,,2950,45,,,,JMSID44,Husn Salut,US276,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 98, 374",
JM357,GX-31548,,,2910,50,,,,JMSID44,Husn Salut,US12,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 98, 374",
JM358,14Fi0909,14Fi0911,,3540,55,,,,JMSID44,Husn Salut,US298,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 184, 374",
JM359,14Fi0907,14Fi0913,,2990,47,,,,JMSID44,Husn Salut,US296,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 212, 374",
JM360,14Fi1555,14Fi1529,,2910,70,,,,JMSID44,Husn Salut,US454,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, pp. 214, 374",
JM361,GX-31546,,,2760,70,,,,JMSID44,Husn Salut,"US3, Building I Construction",settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, p. 374",
JM362,14Fi2230,14Fi2231,,2950,50,,,,JMSID44,Husn Salut,US573,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, p. 374",
JM364,GX-31549,,,3030,50,,,,JMSID44,Husn Salut,US13,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, p. 374",
JM365,GX-1770,,,3060,70,,,,JMSID44,Husn Salut,US1,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, p. 374",
JM366,14Fi2251,14Fi2254,,2869,100,,,,JMSID44,Husn Salut,M143,settlement,OM,57.23298169,22.74752537,B,"Avanzini and Degli Esposti, 2018, p. 374",
JM509,KN‐4061,,,3350,70,,,,JMSID40,Samad,S23,cemetery,OM,58.15253701,22.81170937,A,"Miki et al., 2022, p. 89",
JM515,AA‐35535,GU‐8462,,3415,50,,ash,,JMSID132,Balghelam,Hearth,settlement,OM,54.62901578,24.524153600000002,C,"Miki et al., 2022, p. 88",
JM516,Bln-3689,,,3450,70,,charcoal,,JMSID133,Ra’s al‐Jinz 1,,settlement,OM,59.83797208,22.42355265,A,"Biagi et al., 1989, p. 18-19",
JM519,HD 5737‐5294,,,3460,60,,,,JMSID134,al‐Moyassar 1,,settlement,OM,58.129167,22.796389,A,"Miki et al., 2022, p. 88",
JM520,Poz-61958,,,5290,60,,charcoal,,JMSID135,Al-Hallaniyah HLY-4,US-09A (US 2/6),settlement,OM,56.02460726,17.51283465,B,"Charpentier et al., 2023, p. 6",
JM521,Lyon-11641,,,5290,35,,charcoal,,JMSID135,Al-Hallaniyah HLY-4,P. 6–27 cm (US 9),settlement,OM,56.02460726,17.51283465,B,"Charpentier et al., 2023, p. 6",
JM522,Poz-61959,,,5060,60,,charcoal,,JMSID135,Al-Hallaniyah HLY-4,North 13 (US 10),settlement,OM,56.02460726,17.51283465,B,"Charpentier et al., 2023, p. 6",
JM523,Hv 14214,,,3490,90,,,,JMSID136,Masirah Site 9,,shell midden,OM,58.80528287,20.44456475,B,"Miki et al., 2022, p. 88",
JM531,Beta 260664,,,3850,40,,charcoal,,JMSID137,Bat,1146.B,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",sample type mentioned on page 37
JM532,Beta 260663,,,3900,40,,charcoal,,JMSID137,Bat,1146.B,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",sample type mentioned on page 37
JM533,Beta 260660,,,3820,40,,charcoal,,JMSID137,Bat,1146.A,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM534,Beta 260661,,,4330,40,,,,JMSID137,Bat,1146.A,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM535,Beta 260662,,,4070,40,,,,JMSID137,Bat,1146.A,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM536,K-5470,,,4200,60,,,,JMSID137,Bat,1146.A,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM537,Beta 244213,,,4260,40,,,,JMSID137,Bat,1147,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM538,Beta 260667,,,4190,40,,,,JMSID137,Bat,1147,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM539,Beta 260665,,,4140,40,,,,JMSID137,Bat,1147,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM541,Beta 277516,,,4390,40,,,,JMSID137,Bat,1147,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM542,Beta 277517,,,4300,40,,,,JMSID137,Bat,1147,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM543,Beta 316675,,,4080,30,,,,JMSID137,Bat,1147,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM544,Beta 316679,,,4190,30,,,,JMSID137,Bat,1156,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM545,Beta 316680,,,4210,40,,,,JMSID137,Bat,1156,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM546,Beta 316677,,,4130,30,,,,JMSID137,Bat,1156,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM547,K-2795,,,3510,55,,,,JMSID137,Bat,1156,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM548,K-2796,,,3260,55,,,,JMSID137,Bat,1145,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM549,K-2797,,,3980,80,,,,JMSID137,Bat,1145,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM550,K-3207,,,3860,115,,,,JMSID137,Bat,1145,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM551,K-3208,,,3900,85,,,,JMSID137,Bat,1145,tower,OM,56.74446368,23.26825693,A,"Thornton et al., 2016",
JM552,MAMS 23201,,,3892,25,,,,JMSID138,Dahwa (DH1),,settlement,OM,56.6957717,24.05054846,A,"Al-Jahwari et al., 2018",
JM553,MAMS 23202,,,3892,27,,,,JMSID138,Dahwa (DH1),,settlement,OM,56.6957717,24.05054846,A,"Al-Jahwari et al., 2018",
JM554,MAMS 23203,,,3926,24,,,,JMSID138,Dahwa (DH1),,settlement,OM,56.6957717,24.05054846,A,"Al-Jahwari et al., 2018",
JM555,MAMS 23204,,,3926,24,,,,JMSID138,Dahwa (DH1),,settlement,OM,56.6957717,24.05054846,A,"Al-Jahwari et al., 2018",
JM556,MAMS23205,,,4025,25,,,,JMSID138,Dahwa (DH1),,settlement,OM,56.6957717,24.05054846,A,"Al-Jahwari et al., 2018",
JM557,UGAMS 24909,,,3840,25,,,,JMSID138,Dahwa (DH1),,settlement,OM,56.6957717,24.05054846,A,"Al-Jahwari et al., 2018",
JM558,UGAMS 24910,,,3850,25,,,,JMSID138,Dahwa (DH1),,settlement,OM,56.6957717,24.05054846,A,"Al-Jahwari et al., 2018",
JM559,UGAMS 24911,,,3910,25,,,,JMSID138,Dahwa (DH1),,settlement,OM,56.6957717,24.05054846,A,"Al-Jahwari et al., 2018",
JM560,UGAMS 24912,,,3880,25,,,,JMSID138,Dahwa (DH1),,settlement,OM,56.6957717,24.05054846,A,"Al-Jahwari et al., 2018",
JM562,D-AMS 6423,,,4424,25,,,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Swerida, 2018",
JM563,D-AMS 6427,,,4093,24,,,,JMSID137,Bat,(al-Khafaji tower),tower,OM,56.74446368,23.26825693,A,"Swerida, 2018",
JM564,D-AMS 6424,,,3916,29,,,,JMSID137,Bat,(al-Khafaji tower),tower,OM,56.74446368,23.26825693,A,"Swerida, 2018",
JM565,Beta 316664,,,3904,40,,,,JMSID137,Bat,(al-Khafaji tower),tower,OM,56.74446368,23.26825693,A,"Swerida, 2018",
JM566,D-AMS 6426,,,3904,26,,,,JMSID137,Bat,(al-Khafaji tower),tower,OM,56.74446368,23.26825693,A,"Swerida, 2018",
JM567,D-AMS 6421,,,3421,31,,,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Swerida, 2018",
JM650,GH-1,,,4120,20,,charcoal,,JMSID160,Al-Ghoryeen,"Hearth 1, west",Mounded,OM,58.01709972,22.89562556,A,"Al-Jahwari et al., 2020",
JM651,GH-2,,,4080,20,,charcoal,,JMSID160,Al-Ghoryeen,"Hearth 2, east",Mounded,OM,58.01709972,22.89562556,A,"Al-Jahwari et al., 2020",
JM652,GH-3,,,3930,20,,charcoal,,JMSID160,Al-Ghoryeen,"Tower, filling layer inside R1 inside the tower",Tower,OM,58.01709972,22.89562556,A,"Al-Jahwari et al., 2020",
JM653,GH-4,,,3870,20,,charcoal,,JMSID160,Al-Ghoryeen,"Tower, floor outside the tower",Tower,OM,58.01709972,22.89562556,A,"Al-Jahwari et al., 2020",
JM654,GH-5,,,4150,25,,charcoal,,JMSID160,Al-Ghoryeen,In the trench,Flat,OM,58.01709972,22.89562556,A,"Al-Jahwari et al., 2020",
JM655,GH-6,,,3860,20,,charcoal,,JMSID160,Al-Ghoryeen,In the trench,Mounded,OM,58.01709972,22.89562556,A,"Al-Jahwari et al., 2020",
JM656,GH-7,,,3690,20,,charcoal,,JMSID160,Al-Ghoryeen,Hearth inside the trench,Mounded,OM,58.01709972,22.89562556,A,"Al-Jahwari et al., 2020",
JM657,GH-8,,,4240,25,,charcoal,,JMSID160,Al-Ghoryeen,Floor,Flat,OM,58.01709972,22.89562556,A,"Al-Jahwari et al., 2020",
JM658,GH-9,,,4010,25,,charcoal,,JMSID160,Al-Ghoryeen,Floor,Flat,OM,58.01709972,22.89562556,A,"Al-Jahwari et al., 2020",
JM659,GH-10,,,4930,30,,ash,,JMSID160,Al-Ghoryeen,Floor,Flat,OM,58.01709972,22.89562556,A,"Al-Jahwari et al., 2020",
JM687,MAMS-24454,,,4037,29,,charcoal,,JMSID165,al-Khashbah,Building II,tower,OM,58.0425367,22.67182234,A,"Schmidt & Döpper, 2017",
JM688,MAMS-24455,,,4013,30,,charcoal,,JMSID165,al-Khashbah,Building II,tower,OM,58.0425367,22.67182234,A,"Schmidt & Döpper, 2017",
JM690,MAMS-24456,,,4096,29,,charcoal,,JMSID165,al-Khashbah,Building II,tower,OM,58.0425367,22.67182234,A,"Schmidt & Döpper, 2017",
JM687,MAMS-24457,,,4020,24,,charcoal,,JMSID165,al-Khashbah,Building II,tower,OM,58.0425367,22.67182234,A,"Schmidt & Döpper, 2017",
JM686,SUERC‐1182,GU‐11461,,5630,50,,ashy soil,,303299,"MR 11, Marawah Island","Area A, room 1",settlement,AE,53.260005,24.274406,A,"Beech et al., 2019",
JM687,Muse-18060,,,4220,25,,bone (bioapatite),,303299,"MR 11, Marawah Island","Area C, south of room 7",settlement,AE,53.260005,24.274406,A,"Beech et al., 2019",
JM696,MAMS-22620,,,3914,25,,charcoal,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Döpper, 2018",
JM697,MAMS-24435,,,4268,29,,charcoal,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Döpper, 2018",
JM698,MAMS-24436,,,4241,26,,charcoal,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Döpper, 2018",
JM699,MAMS-24437,,,4196,26,,charcoal,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Döpper, 2018",
JM700,MAMS-24438,,,4098,25,,charcoal,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Döpper, 2018",
JM701,MAMS-24445,,,4188,27,,charcoal,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Döpper, 2018",
JM702,MAMS-24439,,,3931,25,,charcoal,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Döpper, 2018",
JM703,MAMS-24447,,,4141,27,,charcoal,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Döpper, 2018",
JM704,MAMS-24446,,,4017,26,,charcoal,,JMSID137,Bat,,tower,OM,56.74446368,23.26825693,A,"Döpper, 2018",
JM706,Lyon 15699,,,5035,30,,charcoal,,JMSID167,Sharbithat (SHA-10 B),TR2 US2,cairn,OM,56.19168978,17.94359846,A,"Charpentier et al., 2023",
JM707,Lyon 15700,,,4470,30,,charcoal,,JMSID167,Sharbithat (SHA-10 B),TR2 US3,cairn,OM,56.19168978,17.94359846,A,"Charpentier et al., 2023",
JM708,Lyon 15701,,,4500,30,,charcoal,,JMSID167,Sharbithat (SHA-10 B),TR2 US6,cairn,OM,56.19168978,17.94359846,A,"Charpentier et al., 2023",
JM709,Lyon 15702,,,4525,30,,charcoal,,JMSID167,Sharbithat (SHA-10 B),TR2 US7,cairn,OM,56.19168978,17.94359846,A,"Charpentier et al., 2023",
JM713,Lyon 8524,,,5475,35,,charcoal,,JMSID168,Al-Khuwaymah (KHU-2),US3 ENS1 20CM,settlement,OM,59.17780646,21.37136299,A,"Charpentier et al., 2023",
JM714,Lyon 8525,,,5625,35,,charcoal,,JMSID168,Al-Khuwaymah (KHU-2),US14 ENS3/4 75-80CM,settlement,OM,59.17780646,21.37136299,A,"Charpentier et al., 2023",
JM723,Lyon 9937,,,5100,30,,charcoal,,JMSID170,Ra's Dah (SM-10),,settlement,OM,58.71129906,20.42815312,A,"Charpentier et al., 2023",
JM724,Lyon 9938,,,5000,35,,charcoal,,JMSID170,Ra's Dah (SM-10),,settlement,OM,58.71129906,20.42815312,A,"Charpentier et al., 2023",
JM725,Lyon 9939,,,5555,35,,charcoal,,JMSID170,Ra's Dah (SM-10),,settlement,OM,58.71129906,20.42815312,A,"Charpentier et al., 2023",
JM729,Lyon-13546,,,3760,30,,charcoal,,JMSID172,Hasik (HBM-24),,,OM,55.24314498,17.44367116,C,"Charpentier et al., 2023",
JM730,Lyon-13547,,,3845,30,,charcoal,,JMSID172,Hasik (HBM-24),,,OM,55.24314498,17.44367116,C,"Charpentier et al., 2023",
JM731,Lyon-13548,,,3835,30,,charcoal,,JMSID172,Hasik (HBM-24),,,OM,55.24314498,17.44367116,C,"Charpentier et al., 2023",
JM732,Lyon-13549,,,3830,30,,charcoal,,JMSID172,Hasik (HBM-24),,,OM,55.24314498,17.44367116,C,"Charpentier et al., 2023",
JM733,Lyon-13542,,,4115,30,,charcoal,,JMSID172,Hasik (HBM-24),,,OM,55.24314498,17.44367116,C,"Charpentier et al., 2023",
JM734,Lyon-13543,,,5560,35,,charcoal,,JMSID172,Hasik (HBM-24),,,OM,55.24314498,17.44367116,C,"Charpentier et al., 2023",
JM735,Lyon-13544,,,5560,35,,charcoal,,JMSID172,Hasik (HBM-24),,,OM,55.24314498,17.44367116,C,"Charpentier et al., 2023",
JM736,Lyon-13545,,,3940,30,,charcoal,,JMSID172,Hasik (HBM-24),,,OM,55.24314498,17.44367116,C,"Charpentier et al., 2023",
JM737,Lyon-11642,,,3740,30,,charcoal,,JMSID172,Hasik (HBM-24),,,OM,55.24314498,17.44367116,C,"Charpentier et al., 2023",
JM738,Lyon-11587,,,3770,30,,charcoal,,JMSID172,Hasik (HBM-24),,,OM,55.24314498,17.44367116,C,"Charpentier et al., 2023",
JM739,Lyon-11585,,,5005,35,,charcoal,,JMSID173,Hasik (HBM-4),,,OM,55.26916937,17.43302291,C,"Charpentier et al., 2023",
JM740,Lyon-11584,,,3355,35,,charcoal,,JMSID173,Hasik (HBM-4),,,OM,55.26916937,17.43302291,C,"Charpentier et al., 2023",
JM741,Lyon-11583,,,4380,30,,charcoal,,JMSID173,Hasik (HBM-4),,,OM,55.26916937,17.43302291,C,"Charpentier et al., 2023",
JM742,SacA 15543,,,4910,30,−26.4,charcoal,sp. indet,15776,Ra's al-Hamra 5,303,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM743,SacA 20213,,,4870,30,−26.2,charcoal,sp. indet,15776,Ra's al-Hamra 5,303,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM744,SacA 15521,,,5040,35,−13.4,charcoal,Chenopodiacae,15776,Ra's al-Hamra 5,305,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM745,SacA 15522,,,5010,35,−19.1,charcoal,sp. indet,15776,Ra's al-Hamra 5,307,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM746,SacA 15523,,,4935,35,−26.1,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,320,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM747,SacA 20212,,,4905,30,−12.6,charcoal,Chenopodiacae,15776,Ra's al-Hamra 5,320,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM748,SacA 15528,,,4860,35,−27.4,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM749,SacA 20214,,,4860,30,−27.4,charcoal,sp. indet,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM750,SacA 15524,,,4970,30,−26.2,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM751,SacA 25408,,,5040,35,−22.5,charcoal,Salvadora sp.,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM752,SacA 25409,,,4965,35,−25.2,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM753,SacA 15529,,,4805,35,−27.1,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,408,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM754,SacA 25410,,,4760,35,−23.9,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,408,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM755,SacA 25411,,,4835,30,−25,charcoal,sp. indet,15776,Ra's al-Hamra 5,408,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM756,SacA 15531,,,4770,30,−27.9,charcoal,Capparis/Maerua sp.,15776,Ra's al-Hamra 5,411,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM757,SacA 15530,,,5010,35,−18.6,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,411,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM758,SacA 25412,,,4990,35,−25.9,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,411,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM759,SacA 25413,,,4790,30,−26.1,charcoal,Capparis/Maerua sp.,15776,Ra's al-Hamra 5,411,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM760,SacA 25414,,,4850,60,−25.2,charcoal,Avicennia marina,15776,Ra's al-Hamra 5,411,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2014",
JM782,SacA 20214,,,4860,30,,charcoal,Tamarix sp.,15776,Ra's al-Hamra 5,405,cemetery,OM,58.481545,23.628406,A,"Zazzo et al., 2012",
